Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Payment Method,Shipping Type,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Segmentation,Seasonal Trends,Delivery Time,Number of Items Purchased
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,PayPal,Standard,11,Bank Transfer,Annually,VIP,Pre-fall shopping,12,9
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,Venmo,2-Day Shipping,45,Cash,Weekly,Loyal,Christmas present,21,3
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,Venmo,Next Day Air,3,Bank Transfer,Quarterly,Loyal,Pre-fall shopping,17,4
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,PayPal,2-Day Shipping,31,Credit Card,Annually,VIP,Christmas present,7,1
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,Debit Card,Express,34,Debit Card,Weekly,VIP,Pre-fall shopping,26,1
3433,36,Female,Boots,Footwear,44,Connecticut,M,Gray,Summer,4.8,Credit Card,2-Day Shipping,46,PayPal,Every 3 Months,VIP,Pre-fall shopping,13,7
3434,62,Female,Socks,Clothing,93,Alaska,M,Yellow,Spring,4.5,Cash,Free Shipping,28,PayPal,Annually,New,Pre-fall shopping,16,2
3440,43,Female,Gloves,Accessories,93,Idaho,M,Gray,Summer,4.5,Cash,Express,25,Venmo,Quarterly,VIP,Back to school,5,2
3444,47,Female,Dress,Clothing,24,Tennessee,L,Silver,Summer,5.0,PayPal,Free Shipping,28,Cash,Bi-Weekly,New,Back to school,11,1
3446,42,Female,Hat,Accessories,58,Florida,M,Magenta,Fall,4.9,Venmo,Standard,3,Debit Card,Annually,New,Summer preperation,15,5
3447,51,Female,Boots,Footwear,55,Louisiana,S,Purple,Spring,5.0,Debit Card,2-Day Shipping,20,Cash,Weekly,New,Christmas present,2,2
3450,48,Female,Blouse,Clothing,37,Kansas,M,Brown,Spring,4.5,PayPal,Standard,35,Cash,Monthly,Loyal,Back to school,12,6
3455,55,Female,Handbag,Accessories,71,Louisiana,S,Lavender,Fall,4.6,Cash,Store Pickup,15,PayPal,Bi-Weekly,New,Pre-fall shopping,4,8
3456,49,Female,T-shirt,Clothing,89,Ohio,M,Orange,Fall,4.7,Bank Transfer,Standard,13,Venmo,Annually,Loyal,Christmas present,3,2
3457,42,Female,Hoodie,Clothing,53,Texas,M,Red,Fall,4.6,Bank Transfer,Express,21,Venmo,Monthly,VIP,Christmas present,6,4
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,Venmo,Standard,47,Cash,Quarterly,Loyal,Back to school,8,9
3463,44,Female,Jeans,Clothing,73,Michigan,L,Olive,Spring,4.5,Bank Transfer,Standard,34,Credit Card,Every 3 Months,New,Summer preperation,7,8
3467,49,Female,Socks,Clothing,42,Maryland,S,Purple,Summer,4.6,Debit Card,Standard,43,Bank Transfer,Annually,New,Summer preperation,14,5
3468,18,Female,Scarf,Accessories,45,Texas,M,Charcoal,Fall,5.0,Bank Transfer,Next Day Air,5,Credit Card,Annually,VIP,Summer preperation,7,1
3471,19,Female,Coat,Outerwear,69,West Virginia,S,Olive,Summer,4.5,Cash,Free Shipping,31,Cash,Bi-Weekly,VIP,Back to school,24,1
3475,41,Female,Pants,Clothing,82,Maine,M,Cyan,Winter,4.4,PayPal,Store Pickup,18,Venmo,Monthly,Loyal,Back to school,13,6
3476,48,Female,Sneakers,Footwear,88,South Carolina,M,Orange,Spring,4.4,Debit Card,Express,9,Cash,Quarterly,VIP,Summer preperation,23,3
3479,36,Female,Handbag,Accessories,57,Arizona,M,Magenta,Fall,4.6,PayPal,Store Pickup,42,PayPal,Quarterly,New,Pre-fall shopping,30,5
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,PayPal,Standard,41,Cash,Monthly,Loyal,Christmas present,19,9
3487,51,Female,Shorts,Clothing,89,North Carolina,L,Charcoal,Winter,4.9,Debit Card,Standard,6,PayPal,Weekly,VIP,Summer preperation,23,3
3489,62,Female,Sweater,Clothing,27,Delaware,XL,Teal,Spring,4.9,Cash,Store Pickup,7,Cash,Quarterly,VIP,Back to school,15,6
3490,48,Female,Dress,Clothing,26,Idaho,L,Black,Summer,4.6,Bank Transfer,2-Day Shipping,32,PayPal,Every 3 Months,New,Christmas present,5,4
3493,48,Female,Gloves,Accessories,65,South Dakota,M,Turquoise,Fall,4.6,PayPal,Standard,48,Bank Transfer,Annually,VIP,Summer preperation,10,8
3494,48,Female,Pants,Clothing,82,New Mexico,XL,Black,Winter,4.7,Cash,Store Pickup,35,Credit Card,Weekly,Loyal,Back to school,6,4
3501,38,Female,Shirt,Clothing,48,Oregon,S,Silver,Fall,4.6,Credit Card,Next Day Air,38,Debit Card,Fortnightly,New,Pre-fall shopping,7,5
3502,53,Female,Shoes,Footwear,87,Nebraska,M,Silver,Fall,4.8,Bank Transfer,Standard,43,Bank Transfer,Weekly,New,Christmas present,3,1
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,Bank Transfer,Next Day Air,26,Bank Transfer,Quarterly,New,Summer preperation,6,2
3509,52,Female,Pants,Clothing,54,Pennsylvania,M,Gray,Fall,4.7,Venmo,Standard,49,Bank Transfer,Weekly,Loyal,Christmas present,5,9
3511,49,Female,Sneakers,Footwear,96,Pennsylvania,S,Orange,Fall,4.9,Credit Card,2-Day Shipping,14,Venmo,Monthly,Loyal,Pre-fall shopping,7,3
3515,25,Female,Sneakers,Footwear,50,Georgia,XL,Gray,Winter,4.7,Venmo,Express,32,Cash,Monthly,New,Christmas present,9,3
3528,25,Female,Blouse,Clothing,97,Washington,S,Charcoal,Spring,4.7,Cash,Free Shipping,1,Cash,Weekly,Loyal,Pre-fall shopping,9,9
3529,38,Female,Scarf,Accessories,67,Maine,L,Gray,Summer,4.5,Cash,Free Shipping,33,PayPal,Annually,New,Christmas present,22,6
3532,54,Female,Shoes,Footwear,52,North Dakota,XL,Violet,Winter,4.6,Credit Card,2-Day Shipping,23,Cash,Quarterly,New,Christmas present,12,2
3533,61,Female,Pants,Clothing,68,Connecticut,L,Indigo,Fall,4.6,Credit Card,Standard,12,Credit Card,Annually,VIP,Pre-fall shopping,23,3
3534,50,Female,Sneakers,Footwear,98,Texas,L,Yellow,Fall,4.7,Venmo,Standard,30,Venmo,Fortnightly,New,Christmas present,17,1
3536,68,Female,Shorts,Clothing,51,Mississippi,M,Red,Summer,5.0,Bank Transfer,Express,20,Debit Card,Monthly,Loyal,Christmas present,10,9
3537,55,Female,Handbag,Accessories,21,Minnesota,L,Peach,Spring,4.5,Venmo,Express,10,Venmo,Monthly,VIP,Pre-fall shopping,27,1
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,Venmo,Store Pickup,21,Venmo,Monthly,VIP,Back to school,9,6
3541,24,Female,Shorts,Clothing,95,Nevada,M,Magenta,Spring,4.6,Bank Transfer,Free Shipping,5,Bank Transfer,Weekly,New,Pre-fall shopping,24,5
3551,63,Female,Shoes,Footwear,74,West Virginia,S,Orange,Winter,4.8,Venmo,Standard,32,Cash,Weekly,Loyal,Summer preperation,30,2
3554,62,Female,Shoes,Footwear,99,Minnesota,M,Charcoal,Spring,4.9,Cash,Free Shipping,32,Bank Transfer,Weekly,New,Summer preperation,24,7
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,Bank Transfer,Free Shipping,5,Credit Card,Fortnightly,VIP,Back to school,27,4
3556,25,Female,Blouse,Clothing,23,Delaware,L,Silver,Spring,4.6,PayPal,Next Day Air,45,Cash,Quarterly,VIP,Summer preperation,26,6
3558,52,Female,Jacket,Outerwear,26,Nevada,M,Peach,Summer,4.9,PayPal,Next Day Air,1,PayPal,Every 3 Months,Loyal,Pre-fall shopping,27,1
3559,68,Female,Backpack,Accessories,94,Alaska,L,Magenta,Summer,4.8,Credit Card,Standard,9,Venmo,Quarterly,Loyal,Pre-fall shopping,5,6
3564,43,Female,Blouse,Clothing,90,Maine,M,Green,Summer,4.9,Credit Card,Standard,8,Credit Card,Every 3 Months,VIP,Summer preperation,7,8
3565,60,Female,Gloves,Accessories,38,Illinois,S,Brown,Summer,4.4,PayPal,Free Shipping,40,Venmo,Annually,VIP,Pre-fall shopping,17,9
3569,29,Female,Sandals,Footwear,71,Arkansas,M,Purple,Spring,4.8,Cash,Next Day Air,14,PayPal,Quarterly,VIP,Back to school,9,6
3571,23,Female,Dress,Clothing,97,Louisiana,XL,Teal,Winter,4.7,PayPal,Standard,32,Debit Card,Annually,Loyal,Back to school,6,6
3573,23,Female,Shorts,Clothing,28,Rhode Island,M,Black,Spring,5.0,Bank Transfer,Standard,25,Credit Card,Monthly,VIP,Back to school,16,5
3574,43,Female,Jeans,Clothing,67,Connecticut,L,Maroon,Fall,4.9,Cash,Free Shipping,27,PayPal,Monthly,VIP,Summer preperation,29,8
3575,29,Female,Socks,Clothing,70,New York,M,Cyan,Fall,4.9,Cash,Express,39,Bank Transfer,Quarterly,Loyal,Back to school,14,9
3580,34,Female,Scarf,Accessories,66,Arizona,L,Olive,Fall,4.8,Bank Transfer,Standard,19,Credit Card,Every 3 Months,New,Pre-fall shopping,6,5
3582,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,Venmo,Next Day Air,50,Credit Card,Weekly,New,Pre-fall shopping,15,9
3585,39,Female,Sneakers,Footwear,52,Florida,L,Indigo,Fall,4.8,Debit Card,Express,48,Debit Card,Monthly,New,Christmas present,13,7
3587,33,Female,Hoodie,Clothing,28,Idaho,M,Yellow,Winter,4.6,PayPal,Store Pickup,12,PayPal,Bi-Weekly,New,Christmas present,19,3
3588,33,Female,Sweater,Clothing,90,Virginia,S,Violet,Summer,4.4,Debit Card,Standard,33,Debit Card,Annually,New,Summer preperation,15,8
3590,31,Female,Belt,Accessories,73,New Hampshire,M,Blue,Spring,4.8,Cash,Next Day Air,38,Cash,Every 3 Months,New,Summer preperation,22,9
3593,61,Female,Boots,Footwear,82,New Jersey,L,Lavender,Spring,4.4,Cash,2-Day Shipping,18,Venmo,Fortnightly,VIP,Christmas present,18,4
3594,63,Female,Sandals,Footwear,80,Wyoming,M,Black,Spring,4.6,Bank Transfer,Next Day Air,24,PayPal,Monthly,VIP,Summer preperation,12,3
3599,23,Female,Hoodie,Clothing,76,Connecticut,XL,Purple,Spring,4.6,Bank Transfer,Store Pickup,19,Bank Transfer,Bi-Weekly,Loyal,Back to school,17,6
3600,37,Female,Scarf,Accessories,34,Kansas,S,Peach,Spring,4.6,Cash,Express,4,Cash,Weekly,VIP,Summer preperation,20,8
3607,41,Female,Sandals,Footwear,90,Minnesota,XL,Purple,Fall,4.8,Cash,Express,41,Venmo,Annually,VIP,Back to school,29,1
3611,18,Female,Jacket,Outerwear,86,Texas,XL,Green,Fall,4.8,Credit Card,2-Day Shipping,23,Bank Transfer,Fortnightly,New,Christmas present,28,8
3615,46,Female,Gloves,Accessories,25,Delaware,L,Maroon,Spring,4.7,Bank Transfer,2-Day Shipping,19,Bank Transfer,Annually,New,Christmas present,18,7
3616,35,Female,Dress,Clothing,31,California,M,Gold,Winter,4.4,Bank Transfer,Free Shipping,4,Credit Card,Monthly,New,Summer preperation,21,1
3620,44,Female,Scarf,Accessories,75,North Carolina,S,Magenta,Winter,4.9,Cash,2-Day Shipping,50,Venmo,Weekly,New,Pre-fall shopping,19,7
3625,22,Female,Hat,Accessories,82,Texas,XL,Peach,Fall,5.0,PayPal,Store Pickup,22,Bank Transfer,Bi-Weekly,New,Christmas present,27,5
3626,44,Female,Scarf,Accessories,99,Illinois,L,Green,Winter,4.4,Debit Card,Express,32,PayPal,Weekly,VIP,Back to school,2,7
3630,52,Female,T-shirt,Clothing,43,Kansas,L,Lavender,Summer,4.5,Credit Card,Standard,44,Debit Card,Fortnightly,New,Summer preperation,11,9
3631,65,Female,Hat,Accessories,73,Oklahoma,M,Lavender,Winter,4.8,Credit Card,Store Pickup,29,Cash,Weekly,New,Summer preperation,19,8
3639,40,Female,Backpack,Accessories,20,Kansas,M,Olive,Spring,4.6,Credit Card,Express,50,PayPal,Bi-Weekly,Loyal,Christmas present,14,9
3643,47,Female,Dress,Clothing,71,Arizona,L,Maroon,Summer,4.4,Credit Card,Store Pickup,5,PayPal,Annually,New,Back to school,5,5
3647,69,Female,Jewelry,Accessories,68,Nevada,M,Maroon,Spring,5.0,Credit Card,2-Day Shipping,39,Debit Card,Fortnightly,Loyal,Summer preperation,23,6
3649,31,Female,Skirt,Clothing,67,New York,M,White,Winter,5.0,Cash,Free Shipping,45,Cash,Bi-Weekly,VIP,Summer preperation,26,2
3650,68,Female,Skirt,Clothing,57,Minnesota,M,Brown,Fall,4.4,Debit Card,Standard,33,Credit Card,Fortnightly,VIP,Christmas present,2,7
3659,28,Female,T-shirt,Clothing,72,Mississippi,M,Magenta,Fall,4.6,Cash,Standard,18,PayPal,Fortnightly,Loyal,Pre-fall shopping,14,3
3660,27,Female,Sandals,Footwear,77,Illinois,S,Gray,Fall,4.9,Bank Transfer,Store Pickup,46,Bank Transfer,Annually,Loyal,Back to school,17,1
3663,69,Female,Shorts,Clothing,80,Rhode Island,M,Indigo,Spring,4.9,Venmo,Next Day Air,11,Debit Card,Weekly,VIP,Back to school,19,3
3664,65,Female,Backpack,Accessories,59,Florida,M,Green,Summer,4.4,Cash,Express,49,Credit Card,Weekly,New,Christmas present,5,8
3665,63,Female,Jacket,Outerwear,68,Missouri,M,Turquoise,Fall,4.4,Cash,Store Pickup,1,Debit Card,Fortnightly,Loyal,Summer preperation,6,5
3670,25,Female,Socks,Clothing,52,Washington,S,Silver,Fall,4.6,Credit Card,Store Pickup,43,PayPal,Quarterly,Loyal,Christmas present,24,7
3672,62,Female,Handbag,Accessories,66,Illinois,L,Pink,Summer,4.8,Bank Transfer,2-Day Shipping,20,Venmo,Quarterly,Loyal,Summer preperation,12,7
3673,51,Female,Sandals,Footwear,81,New York,S,Pink,Fall,4.5,Venmo,Free Shipping,7,PayPal,Monthly,Loyal,Back to school,24,9
3676,70,Female,Hat,Accessories,80,Virginia,M,White,Winter,4.5,Cash,Express,3,Bank Transfer,Monthly,New,Summer preperation,18,2
3677,19,Female,Jewelry,Accessories,94,Wisconsin,S,Teal,Spring,4.9,PayPal,Free Shipping,16,PayPal,Monthly,New,Back to school,25,3
3683,42,Female,Shirt,Clothing,60,Wyoming,M,Maroon,Fall,4.6,Venmo,Store Pickup,46,Venmo,Bi-Weekly,VIP,Summer preperation,4,6
3685,29,Female,Skirt,Clothing,86,Pennsylvania,L,Charcoal,Spring,4.4,PayPal,Free Shipping,47,Credit Card,Bi-Weekly,VIP,Pre-fall shopping,24,3
3687,59,Female,Sandals,Footwear,70,Louisiana,M,Charcoal,Spring,4.8,PayPal,Free Shipping,17,Cash,Bi-Weekly,Loyal,Christmas present,20,6
3690,47,Female,Jewelry,Accessories,30,South Carolina,L,Red,Fall,4.5,Cash,Standard,8,Bank Transfer,Quarterly,VIP,Christmas present,3,8
3692,63,Female,Sandals,Footwear,21,Michigan,XL,Orange,Summer,4.8,Credit Card,Next Day Air,24,PayPal,Weekly,New,Pre-fall shopping,18,6
3693,59,Female,Coat,Outerwear,34,Alabama,L,Turquoise,Spring,4.8,Venmo,Free Shipping,29,Cash,Fortnightly,VIP,Summer preperation,23,5
3694,66,Female,Blouse,Clothing,46,South Dakota,M,Violet,Summer,4.7,Debit Card,2-Day Shipping,10,Venmo,Weekly,VIP,Pre-fall shopping,25,7
3696,38,Female,Skirt,Clothing,33,Florida,M,White,Fall,4.6,Bank Transfer,Standard,18,Bank Transfer,Fortnightly,New,Pre-fall shopping,19,3
3702,46,Female,Sandals,Footwear,66,New Mexico,M,Charcoal,Spring,4.5,Cash,Store Pickup,36,Cash,Annually,New,Pre-fall shopping,21,6
3709,40,Female,Hoodie,Clothing,96,South Carolina,M,Red,Fall,4.9,Bank Transfer,Express,41,PayPal,Monthly,New,Back to school,2,9
3726,18,Female,Dress,Clothing,100,Oklahoma,S,Turquoise,Winter,4.4,Bank Transfer,Next Day Air,2,PayPal,Annually,New,Christmas present,24,5
3730,28,Female,Boots,Footwear,82,Rhode Island,M,Teal,Spring,4.7,Bank Transfer,2-Day Shipping,50,Cash,Quarterly,Loyal,Christmas present,10,5
3734,25,Female,Socks,Clothing,58,Illinois,M,Maroon,Fall,4.7,Bank Transfer,Next Day Air,6,Debit Card,Every 3 Months,New,Back to school,16,2
3737,42,Female,Jeans,Clothing,56,Idaho,M,Red,Spring,4.6,Cash,Store Pickup,2,PayPal,Every 3 Months,New,Back to school,17,6
3738,19,Female,Jewelry,Accessories,23,Kentucky,S,Maroon,Winter,4.9,Debit Card,Free Shipping,43,PayPal,Bi-Weekly,VIP,Back to school,16,8
3743,56,Female,Shirt,Clothing,80,Maryland,M,Gray,Fall,4.4,Debit Card,Standard,50,Credit Card,Bi-Weekly,New,Christmas present,2,2
3755,46,Female,Shoes,Footwear,41,Nebraska,M,Turquoise,Summer,4.4,PayPal,Express,10,Cash,Every 3 Months,Loyal,Pre-fall shopping,11,5
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,Credit Card,Express,42,Debit Card,Bi-Weekly,New,Christmas present,19,1
3758,61,Female,Skirt,Clothing,44,California,L,Red,Fall,4.5,Debit Card,2-Day Shipping,33,Cash,Weekly,VIP,Pre-fall shopping,20,7
3764,27,Female,Shirt,Clothing,24,Oklahoma,XL,Red,Winter,4.5,PayPal,Standard,38,Cash,Every 3 Months,New,Christmas present,2,3
3767,62,Female,Handbag,Accessories,59,Texas,M,Black,Fall,4.9,Cash,Next Day Air,43,Debit Card,Annually,New,Back to school,9,4
3785,54,Female,Socks,Clothing,53,Virginia,M,Violet,Winter,4.5,Cash,Next Day Air,4,Venmo,Annually,Loyal,Pre-fall shopping,30,2
3791,27,Female,Handbag,Accessories,45,Alaska,XL,Beige,Summer,4.4,Venmo,Standard,31,Credit Card,Weekly,New,Christmas present,16,1
3801,19,Female,Sweater,Clothing,26,Vermont,M,Turquoise,Fall,4.8,Venmo,Next Day Air,12,Venmo,Bi-Weekly,New,Summer preperation,18,8
3802,26,Female,Blouse,Clothing,84,Kentucky,M,Peach,Spring,5.0,PayPal,Store Pickup,36,PayPal,Fortnightly,Loyal,Christmas present,3,4
3809,33,Female,Socks,Clothing,28,Washington,M,Pink,Winter,4.7,Venmo,Express,6,Debit Card,Bi-Weekly,VIP,Pre-fall shopping,16,7
3821,34,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5.0,Credit Card,Standard,34,Debit Card,Quarterly,Loyal,Pre-fall shopping,8,1
3822,20,Female,Sneakers,Footwear,48,Oregon,M,Gold,Summer,4.6,PayPal,Free Shipping,34,Credit Card,Every 3 Months,VIP,Summer preperation,21,6
3833,64,Female,Boots,Footwear,38,Kansas,XL,Purple,Winter,4.8,PayPal,2-Day Shipping,27,Cash,Weekly,Loyal,Christmas present,2,8
3834,44,Female,Jacket,Outerwear,93,Arizona,L,Gray,Summer,4.6,Cash,Free Shipping,17,PayPal,Every 3 Months,Loyal,Pre-fall shopping,26,1
3838,45,Female,Hoodie,Clothing,100,New Mexico,M,Green,Spring,4.8,Debit Card,Free Shipping,33,Bank Transfer,Fortnightly,VIP,Pre-fall shopping,20,9
3845,30,Female,Shorts,Clothing,87,Montana,S,Cyan,Fall,5.0,Credit Card,Next Day Air,40,Venmo,Quarterly,New,Christmas present,27,6
3846,58,Female,Sweater,Clothing,52,California,M,Green,Winter,4.9,Venmo,Standard,46,Venmo,Annually,VIP,Summer preperation,15,8
3851,27,Female,Jewelry,Accessories,74,Mississippi,L,Indigo,Summer,4.4,Credit Card,2-Day Shipping,25,Debit Card,Every 3 Months,VIP,Back to school,6,3
3856,40,Female,Shirt,Clothing,61,Illinois,XL,Lavender,Summer,4.4,Debit Card,Next Day Air,36,Cash,Quarterly,New,Pre-fall shopping,11,9
3861,57,Female,Sunglasses,Accessories,64,Pennsylvania,M,Turquoise,Summer,4.4,Credit Card,Next Day Air,44,Cash,Annually,New,Back to school,26,6
3862,64,Female,Jacket,Outerwear,57,Wyoming,M,Yellow,Spring,4.9,Venmo,Standard,49,Credit Card,Monthly,New,Summer preperation,7,4
3865,55,Female,T-shirt,Clothing,99,Wyoming,S,Blue,Winter,4.9,Bank Transfer,Express,1,Debit Card,Fortnightly,New,Back to school,14,1
3885,47,Female,Sandals,Footwear,29,Maryland,M,Brown,Fall,4.9,Debit Card,Express,3,PayPal,Weekly,Loyal,Summer preperation,26,3
3892,36,Female,Dress,Clothing,30,Colorado,L,Peach,Winter,4.7,Cash,Free Shipping,6,Bank Transfer,Quarterly,VIP,Summer preperation,20,1
3897,52,Female,Backpack,Accessories,49,Iowa,L,White,Spring,4.5,PayPal,Store Pickup,41,Bank Transfer,Bi-Weekly,New,Back to school,24,9
